flow,period,value
Electricity output in GWh,2005-2008,0.75
Production,2005-2008,0.0012953013698630137
Electricity,2005-2008,-0.0012953013698630137
Electricity output in GWh,2008,3.0
Production,2008,0.005181205479452055
Electricity,2008,-0.005181205479452055
Electricity output in GWh,2009,42.0
Production,2009,0.07253687671232877
Electricity,2009,-0.07253687671232877
Electricity output in GWh,2010,68.0
Production,2010,0.11744065753424657
Electricity,2010,-0.11744065753424657
Electricity output in GWh,2011,111.0
Production,2011,0.191704602739726
Electricity,2011,-0.191704602739726
Electricity output in GWh,2012,111.0
Production,2012,0.191704602739726
Electricity,2012,-0.191704602739726
Electricity output in GWh,2013,144.0
Production,2013,0.24869786301369864
Electricity,2013,-0.24869786301369864
Electricity output in GWh,2014,733.0
Production,2014,1.265941205479452
Electricity,2014,-1.265941205479452
Electricity output in GWh,2016,3146.0
Production,2016,5.432393534246575
Electricity,2016,-5.432393534246575
Electricity output in GWh,2015,2114.0
Production,2015,3.651022794520548
Electricity,2015,-3.6510227945205482
