country,flow,value
Argentina,Production,846.8610369726027
Argentina,Imports,21.472883561643837
Argentina,Exports,-283.72120547945207
Argentina,Oil Products,-579.0097534246576
Austria,Production,21.372603136986303
Austria,Imports,171.3151032191781
Austria,Exports,-1.578490397260274
Austria,Oil Products,-191.1860253219178
Belgium,Imports,742.1158089041096
Belgium,Exports,-58.73523979452056
Belgium,Oil Products,-825.1146992260273
Bolivia,Production,39.792667212328766
Bolivia,Exports,-2.026524095890411
Bolivia,Oil Products,-32.30490653424657
Brazil,Production,1348.675929630137
Brazil,Imports,432.2545783287671
Brazil,Exports,-96.12699060958904
Brazil,Oil Products,-1737.3022073835616
Andean,Industry,5.389959863013698
Andean,Commercial,0.015197198630136988
Andean,Other,0.010131465753424657
Andean,Production,4802.072621075343
Andean,Imports,72.00647590410959
Andean,Exports,-2893.739458424657
Andean,Total Consumption,5.41528852739726
Andean,Electricity,-0.26341810958904116
Andean,Oil Products,-1840.2944759931509
Canada,Electricity output in GWh,1829.25
Canada,Production,2603.087045109589
Canada,Imports,907.788996061644
Canada,Exports,-1548.279526130137
Canada,Electricity,-5.124513452054795
Canada,Oil Products,-1935.0293188630135
Central America,Production,24.909368301369863
Central America,Imports,99.0237915479452
Central America,Exports,-22.389409691780823
Central America,Oil Products,-101.85237328082191
Chile,Production,8.978773047945207
Chile,Imports,198.47949581506847
Chile,Oil Products,-201.5077849041096
China,Industry,23.360609589041093
China,Other,20.664575342465756
China,Production,3285.7366425205473
China,Imports,1187.5855136986302
China,Exports,-164.11167123287672
China,Total Consumption,44.02518493150685
China,Electricity,-16.321801369863014
China,Oil Products,-4038.774773972603
Colombia,Industry,5.389959863013698
Colombia,Commercial,0.015197198630136988
Colombia,Other,0.010131465753424657
Colombia,Production,703.0441827465753
Colombia,Imports,4.275498630136986
Colombia,Exports,-387.7531843835617
Colombia,Total Consumption,5.41528852739726
Colombia,Electricity,-0.26341810958904116
Colombia,Oil Products,-312.067148890411
Costa Rica,Imports,4.059710458904109
Costa Rica,Oil Products,-4.029376308219178
Croatia,Production,26.311341253424654
Croatia,Imports,85.10680252054794
Croatia,Exports,-0.8389184999999999
