flow,period,value
Industry,1971-1974,0.42379951369863017
Production,1971-1974,3729.8550316917804
Exports,1971-1974,-2340.444389273973
Total Consumption,1971-1974,0.42379951369863017
Oil Products,1971-1974,-1358.2319903835617
Industry,1971,0.49353994520547945
Production,1971,4018.47864660274
Exports,1971,-2592.34336369863
Total Consumption,1971,0.49353994520547945
Oil Products,1971,-1389.3238622465756
Industry,1972,0.4720720821917809
Production,1972,3654.884218438356
Exports,1972,-2388.7513485205477
Total Consumption,1972,0.4720720821917809
Oil Products,1972,-1250.5114550684932
Industry,1973,0.49353994520547945
Production,1973,3846.293130986301
Exports,1973,-2389.3307197534245
Total Consumption,1973,0.49353994520547945
Oil Products,1973,-1456.547774219178
Industry,1974,0.2360460821917808
Production,1974,3399.764130739726
Exports,1974,-1991.3521251232876
Total Consumption,1974,0.2360460821917808
Oil Products,1974,-1336.5448700000002
Industry,1975,0.06438350684931507
Production,1975,2671.7861647671234
Exports,1975,-1644.6148493972603
Total Consumption,1975,0.06438350684931507
Oil Products,1975,-961.881900849315
Industry,1976,0.04291564383561644
Production,1976,2620.7045394520546
Exports,1976,-1538.8491347123288
Total Consumption,1976,0.04291564383561644
Oil Products,1976,-1098.0613117808218
Industry,1977,0.06438350684931507
Production,1977,2563.1873347945207
Exports,1977,-1481.792736027397
Total Consumption,1977,0.06438350684931507
Oil Products,1977,-1083.0392298630138
Industry,1978,0.04291564383561644
Production,1978,2478.598632739726
Exports,1978,-1397.677993780822
Total Consumption,1978,0.04291564383561644
Oil Products,1978,-1104.5331796438356
Industry,1979,0.02146786301369863
Production,1979,2706.2917682465754
Exports,1979,-1593.8670503561643
Total Consumption,1979,0.02146786301369863
Oil Products,1979,-1110.2058566027397
Production,1980,2499.6472197534245
Exports,1980,-1459.8413741643833
Oil Products,1980,-1045.3091694246575
Production,1981,2430.4293670410957
Exports,1981,-1433.748642630137
Oil Products,1981,-971.8465438356163
Production,1982,2192.618803232877
Exports,1982,-1200.6735600547947
Oil Products,1982,-971.070146219178
Production,1983,2082.6329163561645
Imports,1983,14.35529290410959
Exports,1983,-1129.7983039726025
Oil Products,1983,-970.0095253424656
Production,1984-1987,2054.833379260274
Imports,1984-1987,3.25622698630137
Exports,1984-1987,-1076.4862952123285
Oil Products,1984-1987,-960.9574171506849
Production,1984,2091.900004410959
Imports,1984,13.02490794520548
Exports,1984,-1156.4489388767122
Oil Products,1984,-948.110859150685
Production,1985,1936.3405956164381
Exports,1985,-936.5489790410958
Oil Products,1985,-1003.9902405753426
Production,1986,2080.4792418630136
Exports,1986,-1051.1553163561643
Oil Products,1986,-993.0372726027398
Production,1987,2110.6136751506847
Exports,1987,-1161.7919465753425
Oil Products,1987,-898.6912962739727
Production,1988,2198.550118739726
Imports,1988,8.325634904109588
Exports,1988,-1133.9611214246574
Oil Products,1988,-1053.121804739726
Production,1989,2182.1153148767125
Exports,1989,-1076.7573796986303
Oil Products,1989,-1022.1774164931508
Production,1990,2464.4077125753424
Exports,1990,-1378.4019815068493
Oil Products,1990,-1073.2152224657534
Production,1991,2756.685538328767
Exports,1991,-1564.0651781643837
Oil Products,1991,-1113.4619831780822
Production,1992,2772.842344410959
Exports,1992,-1419.768866630137
Oil Products,1992,-1041.8889311780822
Production,1993,2917.72612030137
Exports,1993,-1849.356329068493
Oil Products,1993,-1052.4559194246576
Production,1994,3029.4636763561643
