product,flow,value
Coal and coal products,Industry,17.781626095890413
Peat,Industry,0.11581902054794521
Coal and coal products,Residential,0.519576506849315
Coal and coal products,Commercial,0.3189503904109589
Coal and coal products,Other,1.4132340410958903
Gas,Industry,1.8480737397260274
Combustible renewables and waste,Industry,70.09852710958904
Gas,Residential,0.22462935616438356
Combustible renewables and waste,Residential,21.56917265068493
Gas,Commercial,0.20575209589041096
Combustible renewables and waste,Commercial,0.27119995890410964
Combustible renewables and waste,Other,0.10526582876712329
Oil Products,Industry,50.1636532671233
Oil Products,Transport,126.7236255821918
Oil Products,Residential,58.36994472602739
Oil Products,Commercial,18.544849794520548
Oil Products,Other,44.55365282876713
Electricity,Industry,84.6816223561644
Electricity,Transport,4.459290849315068
Electricity,Residential,66.49040991780822
Electricity,Commercial,35.94115887671233
Electricity,Other,2.6208264383561644
Heat,Industry,4.6234627671232875
Heat,Residential,28.00706144520548
Heat,Commercial,13.401740232876712
Coal and coal products,Electricity output in GWh,1831.75
Peat,Electricity output in GWh,24.5
Gas,Electricity output in GWh,54.5
Nuclear,Electricity output in GWh,61705.75
Hydro,Electricity output in GWh,67917.25
Solar/Wind/Other,Electricity output in GWh,5.75
Combustible renewables and waste,Electricity output in GWh,1946.5
Oil Products,Electricity output in GWh,2481.0
Coal and coal products,Production,0.10583315068493149
Peat,Production,2.3559222465753424
"Crude, NGL and feedstocks",Production,0.1466150616438356
Nuclear,Production,322.93956719178084
Hydro,Production,117.29774261643834
Solar/Wind/Other,Production,0.009930643835616438
Combustible renewables and waste,Production,107.52444275342467
Coal and coal products,Imports,59.13441352054795
"Crude, NGL and feedstocks",Imports,303.59809199315066
Gas,Imports,2.811652445205479
Coal and coal products,Exports,-2.9201264041095887
"Crude, NGL and feedstocks",Exports,-6.65687505479452
Coal and coal products,Total Consumption,20.033397075342467
Peat,Total Consumption,0.11581902054794521
Gas,Total Consumption,2.278450171232877
Combustible renewables and waste,Total Consumption,92.04415550684932
Oil Products,Imports,171.46698985616436
Electricity,Imports,6.435488972602739
Oil Products,Exports,-129.5235450068493
Electricity,Exports,-10.732435383561644
Oil Products,Total Consumption,298.355736239726
Electricity,Total Consumption,194.19330843835615
Electricity,Production,483.36872675342465
Coal and coal products,Electricity,-17.539972061643837
Peat,Electricity,-0.25408993150684933
Gas,Electricity,-0.2453441369863014
Nuclear,Electricity,-322.93956719178084
Hydro,Electricity,-117.29774261643834
Solar/Wind/Other,Electricity,-0.009930643835616438
Combustible renewables and waste,Electricity,-7.163111965753426
Oil Products,Electricity,-17.918968205479455
"Crude, NGL and feedstocks",Oil Products,-309.4903878013699
All products,Heat and Waste,286.19159119863014
All products,Industry,229.31278435616437
All products,Transport,131.18290639041098
All products,Residential,175.18078958219178
All products,Commercial,68.683656369863
All products,Other,48.69299419863013
All products,Total Consumption,607.0208664520547
All primary,Production,550.3800536643836
All primary,Imports,365.54415795890407
All primary,Exports,-9.577001458904109
All primary,Total Consumption,114.47182177397261
All primary,Oil Products,-309.4903878013699
All primary,Electricity,-483.36872675342465
Oil Products,Production,289.4001480821918
All products,Hydrocarbon Heat and Waste,20.0902397191781
All products,Electricity Heat and Waste,266.10135147945203
