country,flow,value
Austria,Industry,0.000963945205479452
Austria,Residential,2.7618034246575345
Austria,Commercial,4.025455260273973
Austria,Other,0.038838958904109586
Belgium,Industry,6.46114397260274
Belgium,Residential,0.31938717808219175
Belgium,Commercial,0.35535438356164384
Canada,Industry,21.69925002739726
Canada,Commercial,0.2369096164383562
China,Industry,121.25599282191781
China,Residential,22.733663643835616
China,Commercial,8.538606547945205
China,Other,1.1840460273972604
Denmark,Industry,1.4856805479452055
Denmark,Residential,7.107589726027397
Denmark,Commercial,3.4998440547945204
Finland,Industry,2.347929534246575
Finland,Residential,14.665984493150686
Finland,Other,7.589562328767124
France,Other,4.188984547945205
Germany,Industry,37.97705131506849
Germany,Residential,119.5238234520548
Japan,Commercial,2.141725589041096
North America,Industry,21.69925002739726
North America,Commercial,0.2369096164383562
Portugal,Industry,0.8272457260273972
Sweden,Other,46.31041786301369
Switzerland,Industry,0.5946537808219178
Switzerland,Residential,1.0660631506849314
Switzerland,Commercial,2.331160904109589
United Kingdom,Industry,1.4554769315068494
World,Industry,1196.1795470958905
World,Residential,1179.6869466849316
World,Commercial,98.51463769863014
World,Other,86.06906082191782
